Fecha,Magnitud,Latitud,Longitud,Dist_vallecitos,Dist_AguaBlanca,Dist_LagunaSalada,Dist_SanMiguel,Dist_cerroPrieto
2000-06-14,2.8,32.87,-115.51,1.2179490958164059,1.6288953311984111,0.528712301866416,1.192960288725092,1.192960288725092
2000-06-14,2.8,32.87,-115.51,1.2179490958164059,1.6288953311984111,0.528712301866416,1.192960288725092,1.192960288725092
2000-06-14,3.3,32.91,-115.51,1.2397580409095958,1.6602710622064034,0.5673720839105607,1.2214869148412806,1.2214869148412806
2000-06-14,3.5,32.91,-115.5,1.2480785231707217,1.6664333169977097,0.5699322021470461,1.2284352354062877,1.2284352354062877
2000-06-14,3.1,32.91,-115.51,1.2397580409095958,1.6602710622064034,0.5673720839105607,1.2214869148412806,1.2214869148412806
2000-06-14,3.3,32.9,-115.51,1.2342204017111378,1.6523922052587832,0.5576894169131975,1.2142945585668738,1.2142945585668738
2000-06-14,3.2,32.9,-115.51,1.2342204017111378,1.6523922052587832,0.5576894169131975,1.2142945585668738,1.2142945585668738
2000-06-14,3.2,32.88,-115.5,1.231746727213033,1.6429546554911385,0.5410563070994467,1.2071023581692024,1.2071023581692024
2000-06-14,2.8,32.88,-115.51,1.223315167894197,1.6367040050051795,0.5383588895977495,1.2000305240444586,1.2000305240444586
2000-06-15,2.8,32.92,-115.51,1.2453513560437497,1.6681726529349392,0.5770655746663894,1.2287185565831718,1.2287185565831718
2000-06-17,2.9,32.88,-115.52,1.2149074038790058,1.6304907236780015,0.5358345458868405,1.1930005926985996,1.1930005926985996
2000-07-03,3.2,31.83,-115.63,0.9900505037623183,0.9289241088485156,0.5307194428014846,0.7529297895392222,0.7529297895392222
2000-07-17,3.0,32.61,-116.08,0.6030754513325906,1.1057124400132246,0.4967294026122188,0.6432401604782991,0.6432401604782991
2000-07-25,3.5,32.15,-115.11,1.4317122615944937,1.5227934856703327,0.5800544230167269,1.2519981793447228,1.2519981793447228
2000-07-30,3.4,31.74,-116.21,0.5824946351684354,0.3492849839314652,0.8353119324464952,0.32389383425815327,0.32389383425815327
2000-07-31,3.0,32.22,-115.78,0.7600000000000051,0.973087868591525,0.19088966451136813,0.6069612174249934,0.6069612174249934
2000-08-24,3.0,32.37,-117.68,1.1498260738042083,1.3839797686382584,2.0294414127478344,1.3670576413070428,1.3670576413070428
2000-08-29,3.0,32.22,-115.79,0.75,0.9654014708917681,0.19780604281491632,0.5974772589804581,0.5974772589804581
2000-09-10,2.9,32.64,-116.1,0.6082762530298318,1.125388821696752,0.5293369627423069,0.6624720670517115,0.6624720670517115
2000-09-11,2.9,32.65,-116.1,0.6152235366108894,1.1346365056704284,0.5346879613281765,0.6717054769667423,0.6717054769667423
2000-09-11,3.6,32.72,-115.82,0.8765842800324558,1.3260844618650824,0.3975828510464254,0.874563290899434,0.874563290899434
2000-09-14,3.2,32.13,-115.78,0.7653103945459039,0.9183681179135093,0.26419027469036477,0.5849195209495446,0.5849195209495446
2000-09-14,3.1,32.83,-115.94,0.8556284240252947,1.3641847382227952,0.5516901998699526,0.9026050665019885,0.9026050665019885
2000-09-23,3.4,32.14,-115.14,1.402283851436654,1.4912075643584968,0.5560886956841784,1.2211928183302894,1.2211928183302894
2000-09-23,3.5,31.76,-115.75,0.9141662868428301,0.7962411694957765,0.6084967991709379,0.6631712277545023,0.6631712277545023
2000-09-27,3.8,31.54,-115.87,0.9546203433826465,0.6627216610312324,0.8491581974370616,0.6895678097308091,0.6895678097308091
2000-09-30,3.7,32.12,-115.15,1.3935924798878623,1.4747203124660566,0.555279940477319,1.209566467274755,1.209566467274755
2000-10-03,3.3,31.56,-115.74,1.0371113729971426,0.7910120100226103,0.8052999880565013,0.7743634537564156,0.7743634537564156
2000-10-03,3.6,31.5,-115.65,1.1447707194019243,0.8856635930193768,0.8603204034359029,0.8823436460169202,0.8823436460169202
2000-10-03,3.1,32.16,-115.14,1.4012851244482745,1.4985659811966894,0.5484722683926664,1.2231720712427103,1.2231720712427103
2000-10-18,4.4,30.69,-114.26,2.745778578108584,2.4456083087853586,2.1734044676915936,2.4873411563890357,2.4873411563890357
2000-11-02,3.3,32.43,-115.34,1.21823643025482,1.450861812854688,0.3183021342393324,1.0923855762020456,1.0923855762020456
2000-11-02,3.4,32.38,-115.32,1.2304470732217754,1.4396180048888043,0.33116693105969147,1.093963845470212,1.093963845470212
2000-11-03,3.5,32.42,-115.33,1.2264175471673668,1.4534097839219355,0.3260893838205297,1.098093840885266,1.098093840885266
2000-11-06,3.2,32.41,-115.34,1.2149485585818052,1.4395138068111701,0.3145298983137359,1.0852042345879254,1.0852042345879254
2000-11-30,3.4,32.28,-115.25,1.2913945950018593,1.4494136745594761,0.4085547841958773,1.1342516144035149,1.1342516144035149
2000-12-04,3.6,31.52,-115.02,1.6734395716607247,1.5121177202850364,1.0506052042588336,1.4298277962482802,1.4298277962482802
2000-12-17,3.3,32.12,-115.11,1.433492239253502,1.5122169156572747,0.5915930578270604,1.2494568486316118,1.2494568486316118
2000-12-18,3.1,32.56,-115.52,1.0751744044572598,1.3934489585198346,0.2385866570383199,0.9904757205261917,0.9904757205261917
2000-12-18,3.2,32.01,-116.34,0.2900000000000026,0.4518849411077961,0.7733187428578222,0.024969147184169094,0.024969147184169094
2000-12-21,2.9,32.94,-116.24,0.7800000000000034,1.3710215169719233,0.8267058895652486,0.9183243773826649,0.9183243773826649
2000-12-22,2.9,32.4,-115.32,1.2332072007574526,1.4505516192125032,0.33295454337725866,1.1005430075752058,1.1005430075752058
2000-12-22,2.9,32.41,-115.34,1.2149485585818052,1.4395138068111701,0.3145298983137359,1.0852042345879254,1.0852042345879254
2000-12-23,3.1,31.81,-116.43,0.42449970553582245,0.23259406699225527,0.9541201495545798,0.2311659466941825,0.2311659466941825
2000-12-24,2.9,32.03,-116.1,0.4792702786528804,0.6081118318204355,0.5577528775535616,0.2561439861858356,0.2561439861858356
2001-01-07,3.2,32.09,-114.99,1.5554420593516283,1.6160754932861339,0.7137514692069568,1.3675011976642164,1.3675011976642164
2001-01-09,3.7,31.95,-114.82,1.7410628937519876,1.7454512310574666,0.9264062749315193,1.5381748168309441,1.5381748168309441
2001-01-12,2.9,31.95,-114.81,1.7509426032854456,1.7552492700468485,0.9353823922202331,1.5481616878065751,1.5481616878065751
2001-01-17,3.7,31.89,-114.77,1.8004999305748488,1.7837320426566368,0.9983111630469391,1.5922254678433239,1.5922254678433239
2001-02-05,3.4,32.4,-117.59,1.0653168542738793,1.3280060240827225,1.9398242024360137,1.2884134504416802,1.2884134504416802
2001-02-06,3.5,31.75,-116.01,0.7083784299369936,0.5412023651093881,0.7082882811503319,0.44461569160147435,0.44461569160147435
2001-02-06,3.4,31.93,-115.85,0.7484650960465798,0.7558438992278816,0.47428171992830337,0.5157429316105154,0.5157429316105154
2001-05-18,3.0,31.77,-116.17,0.5825804665451827,0.39812058474788636,0.7863035964894685,0.3189915644611929,0.3189915644611929
2001-05-26,3.4,31.82,-116.21,0.5185556864985738,0.3883297567789574,0.7777498257150267,0.25506720913766917,0.25506720913766917
2001-06-13,3.4,32.73,-115.41,1.2397580409096043,1.5910059710761615,0.44106993830923397,1.1775043867350747,1.1775043867350747
2001-06-18,3.1,32.33,-115.23,1.3146102083887854,1.490939301246026,0.42167316478029954,1.1656618096653015,1.1656618096653015
2001-06-23,3.2,31.81,-116.24,0.5080354318352284,0.3580502757993666,0.806390907194657,0.24793495041291824,0.24793495041291824
2001-08-01,3.2,31.68,-116.0,0.7636753236814752,0.5360037313302968,0.7648063490909511,0.49867113465088975,0.49867113465088975
2001-08-06,2.9,32.12,-116.42,0.1562049935181375,0.5315072906367285,0.8060759052435539,0.11112961996792053,0.11112961996792053
2001-08-07,3.5,32.11,-116.42,0.16278820596100002,0.5217278984298213,0.8091135699950789,0.10310569465776741,0.10310569465776741
2001-08-12,3.4,31.94,-117.31,0.8193289937503693,0.850881895447307,1.7118230816938171,0.9580054742134788,0.9580054742134788
2001-08-12,3.4,32.49,-116.3,0.36124783736377725,0.9192388155425133,0.6622393927436021,0.464356789536875,0.464356789536875
2001-08-12,3.4,31.97,-117.33,0.8286132994346563,0.8814193099768087,1.7241797422906544,0.9756463622617577,0.9756463622617577
2001-08-26,3.1,32.45,-115.24,1.3201893803542093,1.544862453424258,0.4202615552498964,1.1928841972351025,1.1928841972351025
2001-12-08,5.7,32.04,-114.91,1.6399085340347588,1.6786899654194676,0.8068867628237988,1.446183681442325,1.446183681442325
2001-12-08,4.9,32.07,-114.98,1.5671949463930794,1.6196913286178913,0.7307294995483499,1.3767513768816635,1.3767513768816635
2002-01-04,3.5,32.41,-115.11,1.4425671561490714,1.6347782724271804,0.5428596744335566,1.3030708550687886,1.3030708550687886
2002-01-04,3.5,32.38,-115.03,1.5184531602917546,1.690680336432645,0.6208936350771762,1.371794220906848,1.371794220906848
2002-01-04,3.6,32.39,-115.03,1.5195394038984367,1.695317079486902,0.6212909961872792,1.3743865514027627,1.3743865514027627
2002-01-05,3.5,32.41,-115.07,1.482228052628892,1.669640679906912,0.5827033206519291,1.3413743068832846,1.3413743068832846
2002-01-18,3.5,32.41,-115.1,1.452480636703992,1.6434719346554147,0.5528184689111612,1.312637230078798,1.312637230078798
2002-01-19,4.1,31.15,-115.24,1.6837161280928654,1.366235704408291,1.2780658482632512,1.4207398237457864,1.4207398237457864
2002-02-08,3.7,32.3,-117.7,1.1627553482998871,1.3634148304899716,2.050305833245701,1.3709003788000207,1.3709003788000207
2002-02-22,5.5,32.2,-115.14,1.4001428498549766,1.5139682955729301,0.5351599879026122,1.228098509290521,1.228098509290521
2002-02-22,3.5,32.31,-115.32,1.2233151678942074,1.4029255147726198,0.3343895410733833,1.0735566301097,1.0735566301097
2002-02-22,4.1,32.3,-115.33,1.2126417442921957,1.3892443989449808,0.3262071977625036,1.0613114460090896,1.0613114460090896
2002-02-22,3.6,32.29,-115.33,1.2120231020900631,1.3842326394071207,0.3282035039545321,1.0588026148751954,1.0588026148751954
2002-02-23,3.7,32.29,-115.33,1.2120231020900631,1.3842326394071207,0.3282035039545321,1.0588026148751954,1.0588026148751954
2002-02-24,4.0,32.32,-115.31,1.2340583454602176,1.416615685357181,0.34296004794503687,1.0858479132341934,1.0858479132341934
2002-03-26,3.7,32.29,-115.32,1.2220065466273216,1.3929106216839673,0.3379780665238554,1.068496991912371,1.068496991912371
2002-03-27,4.7,30.22,-114.01,3.22504263537709,2.8731167745150885,2.696753383357747,2.962607594007294,2.962607594007294
2002-04-29,4.1,32.05,-114.96,1.589119252919692,1.6332176829804468,0.7571008365260656,1.3962994042601762,1.3962994042601762
2002-05-22,4.0,31.85,-115.79,0.8363013810822018,0.7810889834071355,0.5290219122162135,0.5937809132623761,0.5937809132623761
2002-06-09,3.9,32.26,-115.13,1.4105672617780516,1.547772593115672,0.5301598073027529,1.2477030263492022,1.2477030263492022
2002-09-23,3.6,32.18,-115.38,1.1606894502837635,1.2879829191414034,0.32516121891738625,0.9877447368493276,0.9877447368493276
2002-09-26,3.7,29.26,-115.13,3.278673512260715,2.7268296609799476,3.14372242128175,3.0283758671860297,3.0283758671860297
2002-09-28,3.6,32.37,-115.25,1.2986916493148077,1.4937536610833786,0.40069860801558926,1.1574963491290864,1.1574963491290864
2002-11-05,3.8,31.52,-115.5,1.2536347155371903,1.0331021246711298,0.8537053882597289,0.9960476860479598,0.9960476860479598
2002-11-26,3.5,31.86,-115.03,1.5523208431249047,1.5223665787188048,0.7971461102894938,1.3368735766776954,1.3368735766776954
2002-11-26,4.1,32.1,-115.01,1.5346986674914405,1.6001249951175651,0.6914560642389176,1.3480106990888263,1.3480106990888263
2002-12-10,4.7,32.23,-115.8,0.7400675644831446,0.9642613753542139,0.19826546092287253,0.591333441218186,0.591333441218186
2002-12-10,4.0,32.22,-115.79,0.75,0.9654014708917681,0.19780604281491632,0.5974772589804581,0.5974772589804581
2002-12-12,4.2,32.37,-115.2,1.3483693855913552,1.536814888007007,0.4506856350955357,1.205368002123531,1.205368002123531
2003-01-13,3.8,32.4,-115.26,1.2925942905645231,1.5009663553857513,0.3925920638710825,1.1572087012626515,1.1572087012626515
2003-02-07,5.0,31.63,-115.51,1.1870130580579146,1.0204410811016928,0.7437276457177597,0.9355197690156837,0.9355197690156837
2003-06-26,3.7,32.02,-117.38,0.8634813257969046,0.9481033698916969,1.7625849187570446,1.0238977696602574,1.0238977696602574
2003-07-03,3.6,31.69,-116.02,0.7424957912338683,0.517880295048967,0.7653751240976687,0.47743713699178797,0.47743713699178797
2003-09-09,3.8,30.16,-114.11,3.1856710439089637,2.8160255680657467,2.6860381421408746,2.922071399281228,2.922071399281228
2003-09-09,3.9,30.26,-114.07,3.1531730050855207,2.8012854192316854,2.6286086421239294,2.8906716731527657,2.8906716731527657
2003-09-11,3.7,32.52,-115.28,1.2952219886953802,1.552063143045412,0.40352002688418437,1.1828416577546665,1.1828416577546665
2003-10-07,3.6,32.53,-117.12,0.6576473218982949,1.1013627921806708,1.4791826981200853,0.9134714089593191,0.9134714089593191
2003-10-08,4.2,32.17,-115.43,1.1111255554616672,1.2389108119634713,0.291338386087319,0.9368065086847215,0.9368065086847215
2003-10-21,3.5,32.33,-115.25,1.2946814279968706,1.4735331689514148,0.40172750840526433,1.1463515017627657,1.1463515017627657
2003-11-05,3.5,32.15,-115.41,1.132166065557532,1.2477579893553106,0.3195530165187621,0.9538417621942402,0.9538417621942402
2003-12-11,3.5,32.2,-115.44,1.1001818031580137,1.2442266674525222,0.26466433336756345,0.9319552643474436,0.9319552643474436
2004-01-26,3.8,31.32,-115.6,1.3013838787998029,0.9712363255150691,1.0415491530558563,1.0365820686381715,1.0365820686381715
2004-03-09,3.6,32.35,-115.24,1.3064838307457272,1.492179613853512,0.410711353849316,1.161371011511693,1.161371011511693
2004-03-13,3.6,31.83,-116.08,0.6030754513325906,0.5053711507397322,0.6823779173046073,0.3404045641740624,0.3404045641740624
2004-04-29,3.8,31.68,-116.01,0.756637297521078,0.526117857518632,0.7694264865252989,0.4915791452805735,0.4915791452805735
2004-06-15,5.0,32.33,-117.92,1.3843771162511995,1.5700318468107572,2.2696208629821313,1.5925521325787715,1.5925521325787715
2004-06-15,3.6,32.36,-117.82,1.2876334882255769,1.4972307771349,2.1694183514729217,1.5008023734201186,1.5008023734201186
2004-07-08,3.7,32.51,-115.74,0.8509406559802027,1.2050726119201298,0.17435503390171478,0.7816294096515279,0.7816294096515279
2004-07-20,3.7,32.26,-115.14,1.4005713120009333,1.5387332452377822,0.520343913038405,1.2378772142267271,1.2378772142267271
2004-08-02,3.6,32.08,-117.38,0.8515867542417402,0.9761659694949355,1.7519894894131,1.0251247200684284,1.0251247200684284
2004-08-20,4.4,30.02,-114.14,3.255764119219945,2.865047992617228,2.7854902007742988,2.991248337205175,2.991248337205175
2004-08-20,4.6,29.86,-114.05,3.4306996371002874,3.029521414349142,2.9687476864451865,3.165922943527224,3.165922943527224
2004-08-20,4.1,30.27,-113.96,3.234022263374212,2.8937518898482026,2.688401933712199,2.9724994565487517,2.9724994565487517
2004-08-21,3.6,29.84,-114.06,3.437266355696052,3.0329028998634295,2.9802624046554014,3.1724134698311515,3.1724134698311515
2004-08-21,4.0,32.34,-115.22,1.325443322062479,1.5045597362683905,0.4310608857261787,1.1779258495910419,1.1779258495910419
2004-08-30,5.1,29.52,-116.55,2.700018518455012,2.0800961516237675,2.9793241189243957,2.51652750670289,2.51652750670289
2004-09-15,4.0,29.97,-113.99,3.4007352146263985,3.0180291582421863,2.9105261003703466,3.1366087165766037,3.1366087165766037
2004-11-26,3.5,31.71,-116.04,0.7142128534267624,0.5021951811795837,0.757999343950415,0.4491531444698689,0.4491531444698689
2005-01-02,4.0,32.35,-115.22,1.3263860674781005,1.5095032295427546,0.43070533206250194,1.1806050632189116,1.1806050632189116
2005-02-02,4.1,31.94,-116.22,0.4252058325093899,0.460108682813095,0.7077473478049773,0.16267923862098493,0.16267923862098493
2005-02-15,4.2,31.65,-115.97,0.8061017305526695,0.5622277118748259,0.7788342983890968,0.5410955640380123,0.5410955640380123
2005-04-12,3.9,32.73,-116.82,0.5818075283115463,1.1666190466471842,1.2264592838710378,0.8405328738543651,0.8405328738543651
2005-04-19,4.4,31.51,-115.63,1.1542096863222107,0.9044888059008858,0.8505692560388483,0.8925777314879895,0.8925777314879895
2005-04-26,4.4,30.23,-114.12,3.133129425989294,2.7721832551258196,2.6231554354709217,2.870001999159858,2.870001999159858
2005-04-26,5.0,30.25,-114.13,3.1127158559688755,2.7536339626028785,2.6010805441057703,2.8496888684642596,2.8496888684642596
2005-04-27,3.9,30.09,-114.18,3.17907219169367,2.793313444638818,2.704988779253101,2.914705524429403,2.914705524429403
2005-05-24,3.5,32.13,-115.34,1.2033702672078974,1.3026895255585638,0.3866631256537704,1.02114445706455,1.02114445706455
2005-05-29,3.8,32.57,-117.53,1.0500476179678666,1.3931618714277239,1.891078757403843,1.2925050966287865,1.2925050966287865
2005-07-28,3.5,31.36,-115.47,1.3727709204379348,1.0868302535354846,1.0164891816682955,1.1103492223825357,1.1103492223825357
2005-07-29,3.8,31.83,-115.75,0.8810221336606762,0.8132035415564792,0.539558639676455,0.637988349787748,0.637988349787748
2005-08-05,3.6,32.36,-115.24,1.3075167302945037,1.4972307771349123,0.41058179702072817,1.164174228602852,1.164174228602852
2005-08-15,3.8,31.85,-115.73,0.8905054744357285,0.8381527307120078,0.5164629553645681,0.6512394641835229,0.6512394641835229
2005-08-19,3.7,31.85,-115.71,0.9087353850269169,0.8572630868059187,0.5137677015444214,0.6704912591738249,0.6704912591738249
2005-08-22,4.2,30.49,-114.44,2.7208270801357513,2.3664741705752927,2.2279150928444613,2.4576970246012193,2.4576970246012193
2005-09-03,3.8,32.52,-116.85,0.4313930922024542,0.974063652950873,1.2100008105448867,0.6963675805361577,0.6963675805361577
2005-09-15,4.2,31.85,-116.21,0.495782210249628,0.40607881008494484,0.7572156753474205,0.2311196782347648,0.2311196782347648
2005-10-02,3.8,32.11,-115.74,0.8075270893289079,0.9403190947758149,0.26581166882884677,0.621437211227358,0.621437211227358
2005-10-02,3.9,32.11,-115.74,0.8075270893289079,0.9403190947758149,0.26581166882884677,0.621437211227358,0.621437211227358
2005-11-01,3.7,31.83,-115.83,0.8100617260431527,0.7368174807915476,0.5598486028420228,0.5625356689056359,0.5625356689056359
2005-12-16,3.9,30.18,-114.06,3.2112302938282107,2.8490875732416505,2.6988416515200546,2.948093197495657,2.948093197495657
2005-12-16,3.9,30.01,-114.14,3.2625296933514667,2.8705748553207946,2.793897289226217,2.9979739169428012,2.9979739169428012
2005-12-30,3.9,32.08,-116.37,0.22022715545545407,0.5059644256269367,0.7721024211682848,0.052801345408178886,0.052801345408178886
2008-02-11,5.3,32.14,-115.0,1.542076522096105,1.622498073958796,0.6868751747385242,1.3606732605481007,1.3606732605481007
2008-04-02,4.6,31.85,-117.09,0.6628725367670583,0.6132699242584806,1.5272039274416223,0.7553846657536238,0.7553846657536238
2009-09-19,4.3,32.54,-115.31,1.2709445306542728,1.540129864654274,0.3850723354061839,1.1642524942076957,1.1642524942076957
2009-10-07,4.7,30.3,-113.93,3.240138885912144,2.906888370749722,2.6842728335825035,2.979224492556794,2.979224492556794
2009-10-07,4.6,30.13,-114.14,3.1824675960644164,2.805886669129744,2.6937307239429114,2.918505731471093,2.918505731471093
2009-10-08,4.5,30.21,-114.17,3.1075713990188567,2.7389231460557633,2.61074684328005,2.8439689232758454,2.8439689232758454
2009-10-09,4.3,29.97,-114.58,2.983973860475328,2.5415349692656246,2.6191173719003347,2.7192584315967747,2.7192584315967747
2009-10-13,4.6,30.16,-114.37,2.992072860075436,2.59599691833407,2.5458394355326552,2.7272893697877993,2.7272893697877993
2009-10-16,4.4,30.09,-113.98,3.3302402315748947,2.963545174280289,2.8187225767621293,3.066914603200382,3.066914603200382
2009-10-16,4.6,30.1,-114.04,3.277865158910596,2.906905571221737,2.775431634890968,3.0142573089787397,3.0142573089787397
2009-11-02,4.3,32.77,-115.64,1.0547511554864564,1.470034013211941,0.40981642810335034,1.0304694031710169,1.0304694031710169
2009-11-03,3.9,32.94,-115.86,0.9903534722511996,1.4981655449248565,0.6163478714835029,1.0372982943906421,1.0372982943906421
2009-11-03,3.8,31.97,-115.54,1.0307764064044151,1.0568822072492223,0.40568235117204293,0.8182756151783606,0.8182756151783606
2009-12-06,3.9,32.37,-115.25,1.2986916493148077,1.4937536610833786,0.40069860801558926,1.1574963491290864,1.1574963491290864
2009-12-30,5.7,32.48,-115.24,1.3257450735341347,1.5615697230671477,0.4276687531409764,1.2037980447331238,1.2037980447331238
2010-01-03,3.7,32.08,-116.76,0.2607680962081053,0.5322593352868494,1.1442851237739633,0.40705902295271373,0.40705902295271373
2010-01-10,4.1,32.44,-115.16,1.3974262055650832,1.6070158679988216,0.4970103082455823,1.26476735233151,1.26476735233151
2010-02-14,4.0,31.8,-115.2,1.4042791745233594,1.3449535307957652,0.7190150050114558,1.178612979409311,1.178612979409311
2010-03-17,4.0,32.37,-115.34,1.209338662244785,1.417391971192157,0.3107324789543573,1.0718172410043372,1.0718172410043372
2010-03-21,4.1,32.33,-115.24,1.3046455457326442,1.4822280526288834,0.41169967749887004,1.1560037240653607,1.1560037240653607
2010-03-21,4.2,32.38,-115.34,1.2106196760337278,1.4228492541376252,0.31120454582340623,1.075040095195294,1.075040095195294
2010-03-21,3.9,32.32,-115.34,1.2041594578792325,1.390863041424278,0.31318795340331745,1.056975476204335,1.056975476204335
2010-03-31,4.3,32.44,-115.15,1.4073023839957073,1.6155494421403453,0.5068834974089482,1.274228904076053,1.274228904076053
2010-04-03,4.0,32.62,-115.41,1.1987076374162386,1.5148597294799284,0.35399595474490525,1.1155301389848018,1.1155301389848018
2010-04-03,4.2,32.46,-115.33,1.2335720489699904,1.4763468427168482,0.33572111893144574,1.1129627648953813,1.1129627648953813
2010-04-03,3.6,32.57,-115.39,1.2020815280171366,1.4968299836654793,0.33446737291091666,1.107275096389837,1.107275096389837
2010-04-04,4.1,32.52,-115.19,1.3829316685939423,1.6254230218623127,0.4874762692533088,1.2652746687786107,1.2652746687786107
2010-04-04,3.7,32.42,-115.41,1.1475626344561864,1.3880922159568545,0.24787339247106027,1.0237320585565222,1.0237320585565222
