Fecha,Magnitud,Latitud,Longitud
2015-06-14,3.8,30.258,-114.341
2015-06-16,3.8,31.413,-115.543
2015-06-17,3.6,30.216,-114.441
2015-06-18,4.0,30.216,-114.441
2015-06-21,3.6,31.7315,-116.571
2015-06-21,3.4,31.5885,-115.962
2015-06-25,3.8,31.5558,-116.084
2015-06-26,3.4,31.1533,-115.921
2015-06-26,3.5,31.3155,-115.859
2015-06-27,3.6,31.4705,-115.605
2015-06-28,3.5,31.2847,-115.284
2015-06-28,3.7,31.276,-115.288
2015-06-29,3.8,31.1313,-115.591
2015-06-29,3.3,31.4675,-115.634
2015-06-29,3.6,30.0872,-114.709
2015-06-30,3.5,31.5932,-116.039
2015-06-30,3.2,31.3305,-115.301
2015-07-03,3.6,31.3862,-115.802
2015-07-03,3.7,31.3052,-115.375
2015-07-03,3.7,31.3035,-115.39
2015-07-05,3.5,31.2065,-115.447
2015-07-05,3.7,31.0762,-115.983
2015-07-05,3.1,31.309,-115.719
2015-07-07,3.3,31.2028,-115.269
2015-07-08,3.2,31.2385,-115.611
2015-07-11,3.9,30.3623,-114.372
2015-07-11,3.7,30.2797,-114.487
2015-07-12,3.8,31.0578,-115.617
2015-07-13,3.3,31.0362,-115.466
2015-07-14,3.4,31.729,-116.549
2015-07-16,4.0,31.029,-115.337
2015-07-24,3.5,31.1603,-115.447
2015-07-25,3.8,29.9622,-114.322
2015-07-25,3.9,29.7535,-114.441
2015-07-28,4.1,30.234,-114.399
2015-08-23,3.7,31.0952,-116.055
2015-08-29,3.8,31.3028,-115.349
2015-09-26,3.9,31.054,-115.725
2015-10-25,4.0,31.1003,-115.424
2015-10-26,3.7,31.7797,-116.655
2015-10-30,3.4,31.5455,-116.067
2015-11-13,4.2,31.4573,-116.129
2015-11-20,3.0,31.1942,-115.712
2015-11-23,3.6,31.527,-116.065
2015-11-27,3.1,31.3417,-116.539
2015-11-27,3.5,31.0492,-115.737
2015-12-04,4.2,30.025,-113.865
2015-12-12,4.0,31.6303,-116.011
2015-12-12,3.2,31.0125,-116.975
2015-12-12,3.8,31.0873,-116.696
2015-12-12,3.9,31.1488,-116.624
2015-12-15,3.7,31.4042,-115.642
2015-12-27,4.7,26.2603,-120.595
2016-01-01,3.7,31.0193,-115.827
2016-01-11,4.1,30.3167,-114.537
2016-01-29,3.4,31.1343,-115.798
2016-02-05,3.9,30.8663,-115.323
2016-02-05,3.9,31.0887,-115.296
2016-02-07,3.9,30.5182,-114.025
2016-02-07,3.7,30.343,-114.099
2016-02-19,2.9,31.2653,-115.474
2016-02-27,4.0,31.1163,-115.878
2016-03-03,3.8,30.1857,-114.68
2016-03-03,3.3,31.0353,-115.776
2016-03-05,3.8,31.0452,-115.371
2016-03-07,3.5,31.2027,-116.841
2016-03-09,4.1,29.5602,-114.396
2016-03-25,3.8,30.961,-115.274
2016-03-26,3.8,30.156,-114.236
2016-03-27,3.7,30.1695,-114.245
2016-03-27,4.2,29.9783,-114.253
2016-03-27,3.7,30.1742,-114.271
2016-03-27,4.0,30.177,-114.238
2016-03-27,3.8,30.0473,-114.425
2016-03-27,3.6,30.1247,-114.226
2016-03-27,4.3,30.1562,-114.087
2016-03-27,4.2,29.9655,-114.477
2016-03-27,3.9,29.7952,-114.743
2016-03-27,4.0,29.8577,-114.612
2016-03-27,4.4,30.1923,-114.236
2016-03-27,4.3,30.2028,-114.243
2016-03-27,4.3,30.2648,-114.254
2016-03-27,4.4,29.8432,-114.57
2016-03-27,4.3,29.9833,-114.538
2016-03-27,4.0,30.2595,-114.146
2016-03-27,4.2,29.8253,-114.504
2016-03-27,4.0,30.2118,-114.026
2016-03-27,4.0,29.8688,-114.026
2016-03-27,4.3,30.0103,-113.86
2016-03-27,4.9,30.0928,-114.265
2016-03-27,3.9,29.9257,-114.672
2016-03-27,5.1,30.1163,-114.215
2016-03-27,3.8,29.9023,-114.563
2016-03-27,3.7,29.844,-114.024
2016-03-27,4.1,30.3393,-114.598
2016-03-27,4.2,30.1788,-114.249
2016-03-27,3.5,29.9767,-114.539
2016-03-27,4.5,29.9328,-114.359
2016-03-27,3.8,30.4382,-113.984
2016-03-27,3.7,30.402,-114.022
2016-03-27,3.9,30.0143,-114.484
2016-03-27,3.9,30.2603,-114.137
2016-03-27,4.0,30.4437,-114.035
2016-03-27,4.1,30.0733,-114.425
2016-03-27,3.9,29.9812,-114.475
2016-03-27,4.1,29.895,-114.592
2016-03-27,3.8,30.0285,-114.382
2016-03-28,3.8,30.1332,-114.571
2016-03-28,3.8,29.7128,-114.96
2016-03-28,3.7,30.0,-114.5
2016-03-30,4.0,30.1107,-114.379
2016-03-31,3.3,31.5857,-116.04
2016-03-31,4.0,29.9885,-114.434
2016-04-01,4.0,30.015,-114.517
2016-04-04,4.1,30.0845,-114.345
2016-04-05,3.5,31.7807,-116.64
2016-04-09,3.7,30.7928,-115.494
2016-04-09,3.6,31.5747,-116.021
2016-04-10,3.5,31.2232,-115.945
2016-04-12,3.8,30.2783,-114.213
2016-04-20,3.6,31.1928,-115.959
2016-04-26,3.3,31.0483,-116.078
2016-04-30,3.6,31.6967,-116.333
2016-05-02,3.7,31.6952,-116.334
2016-05-04,4.1,30.7962,-114.178
2016-05-11,4.5,30.8382,-115.601
2016-05-11,4.1,30.7767,-115.495
2016-05-11,3.8,30.7752,-115.506
2016-05-11,4.1,31.4227,-115.595
2016-05-13,3.5,30.438,-115.648
2016-05-24,3.9,30.6573,-114.062
2016-05-27,3.8,30.7965,-115.56
2016-05-27,3.6,31.7088,-116.516
2016-05-30,3.7,31.6708,-116.501
2016-06-03,3.3,29.8127,-114.145
2016-06-04,3.5,30.0562,-114.828
2016-06-07,3.7,30.0667,-114.397
2016-06-08,4.2,30.1647,-114.268
2016-06-15,3.7,31.427,-115.663
2016-06-19,4.1,30.39,-114.229
2016-06-19,3.4,30.0612,-114.573
2016-06-19,4.2,30.4788,-114.401
2016-06-22,4.2,30.0792,-114.479
2016-07-12,3.3,29.54,-114.564
2016-07-12,3.1,30.4897,-114.349
2016-07-19,4.0,29.2108,-116.09
2016-08-02,3.3,30.2638,-114.047
2016-08-05,4.1,31.1793,-116.058
2016-08-15,3.6,30.0767,-114.091
2016-08-15,4.3,30.6045,-114.248
2016-08-15,3.4,30.652,-114.209
2016-08-15,3.2,30.5325,-114.33
2016-08-15,2.6,30.6618,-114.207
2016-08-15,3.1,30.3325,-114.329
2016-08-16,3.3,30.773,-114.248
2016-08-16,3.2,30.7273,-114.248
2016-08-16,3.3,30.1882,-114.422
2016-08-18,3.1,30.3775,-114.364
2016-08-20,3.3,30.784,-114.21
2016-08-20,3.1,30.5068,-114.275
2016-08-21,3.3,30.7358,-114.221
2016-08-21,3.0,30.4925,-114.364
2016-09-01,4.0,30.4948,-114.201
2016-09-01,3.9,30.3772,-114.169
2016-09-01,4.3,30.9232,-114.26
2016-09-01,4.1,30.39,-114.201
2016-09-01,4.2,30.4567,-114.187
2016-09-01,4.0,30.413,-114.313
2016-09-01,4.0,30.499,-114.192
2016-09-01,4.2,30.4845,-114.196
2016-09-02,3.4,30.1192,-114.372
2016-09-02,3.6,30.0965,-114.407
2016-09-04,3.6,31.362,-117.002
2016-09-09,3.4,30.0808,-114.219
2016-09-10,2.9,31.3488,-115.602
2016-09-10,3.9,30.8547,-114.325
2016-09-12,3.9,30.0238,-114.527
2016-09-18,3.2,30.6017,-114.212
2016-09-28,3.9,30.6493,-114.388
2016-09-29,2.8,31.5342,-116.113
2016-10-01,3.1,31.5477,-116.085
2016-10-04,3.6,31.8078,-116.571
2016-10-04,3.6,31.6997,-116.866
2016-10-04,3.1,30.5312,-114.297
2016-10-05,3.7,31.141,-115.889
2016-10-06,3.5,31.4023,-115.445
2016-10-06,3.2,30.7108,-114.133
2016-10-06,3.9,30.75,-114.117
2016-10-06,4.0,30.7502,-114.117
2016-10-06,3.9,30.75,-114.117
2016-10-08,3.6,30.4272,-115.838
2016-10-09,2.8,31.3972,-115.517
2016-10-13,3.3,30.9955,-115.337
2016-10-18,3.0,30.491,-114.275
2016-10-19,3.5,31.5962,-116.073
2016-10-21,3.1,31.2067,-115.863
2016-10-21,2.9,31.3193,-116.245
2016-10-23,3.0,31.3742,-116.919
2016-10-26,3.1,31.014,-115.416
2016-10-29,2.7,31.3985,-115.841
2016-11-11,2.9,30.549,-114.148
2016-11-16,2.7,31.173,-115.702
2016-11-16,2.5,31.3228,-115.849
2016-11-17,2.5,30.8648,-114.11
2016-11-19,3.1,30.803,-117.411
2016-11-20,3.4,31.0842,-116.724
2016-11-20,2.7,31.1547,-116.663
2016-11-26,3.0,31.2793,-115.212
2016-11-26,2.7,31.5577,-116.045
2016-11-27,2.9,30.8225,-115.748
2016-12-01,2.7,31.5942,-116.455
2016-12-03,3.6,31.6373,-116.42
2016-12-05,2.6,31.3778,-115.591
2016-12-07,2.9,30.8452,-114.2
2016-12-09,2.9,31.6475,-116.274
2016-12-26,2.8,31.6098,-116.017
2016-12-27,3.4,30.3552,-114.156
2016-12-29,3.8,30.7005,-114.248
2017-01-14,3.7,31.6555,-116.265
2017-01-16,2.8,31.0758,-115.538
2017-01-18,3.7,31.1385,-115.9
2017-01-29,2.7,31.4537,-115.764
2017-01-30,2.7,31.4637,-115.649
2017-02-06,3.3,31.512,-116.12
2017-02-08,3.1,30.4888,-114.404
2017-02-16,2.9,31.7607,-116.335
2017-02-19,3.2,30.672,-114.307
2017-02-20,3.0,31.5887,-116.271
2017-02-26,3.5,31.2042,-115.362
2017-02-28,2.6,31.084,-115.442
2017-03-02,3.0,30.7607,-114.28
2017-03-02,2.7,30.6555,-114.393
2017-03-02,2.7,31.1842,-115.39
2017-03-06,2.7,31.1493,-115.898
2017-03-06,2.4,31.1673,-115.859
2017-03-07,2.9,30.6467,-114.386
2017-03-10,2.5,31.1052,-115.572
2017-03-12,2.8,31.0997,-115.362
2017-03-14,2.8,31.2262,-115.303
2017-03-16,3.0,31.1662,-115.536
2017-03-17,4.3,31.0948,-115.73
2017-03-17,2.8,31.115,-115.687
2017-03-17,2.6,31.0837,-115.652
2017-03-19,3.0,31.119,-115.693
2017-03-19,2.8,31.1705,-115.587
2017-03-19,2.7,31.1287,-115.688
2017-03-21,2.7,31.1547,-115.663
2017-03-26,2.7,31.162,-115.644
2017-03-28,2.6,31.2968,-115.898
2017-03-29,2.8,31.1617,-115.655
2017-03-30,2.8,31.1747,-115.618
2017-03-30,2.8,31.0922,-115.652
2017-04-08,3.0,30.9572,-115.67
2017-04-17,3.3,31.3087,-115.867
2017-04-18,2.7,31.3303,-115.422
2017-04-24,2.4,31.393,-115.556
2017-04-27,2.5,31.0127,-115.868
2017-04-28,2.5,31.145,-115.757
2017-04-29,3.2,30.6073,-114.34
2017-05-04,3.5,31.1947,-115.691
2017-05-04,3.4,31.2103,-115.707
2017-05-04,3.3,31.2353,-115.641
2017-05-07,2.7,30.3187,-115.581
2017-05-09,2.7,31.3295,-115.596
2017-05-12,2.7,31.0987,-115.773
2017-05-12,2.5,31.4542,-115.805
2017-05-12,2.7,31.4693,-115.766
2017-05-12,2.4,30.9717,-115.321
2017-05-12,3.6,31.4557,-115.641
2017-05-15,2.8,31.0232,-115.835
2017-05-18,3.5,31.3218,-115.791
2017-05-22,3.0,30.954,-115.023
2017-05-23,3.5,30.4528,-115.133
2017-05-24,3.0,30.9283,-115.019
2017-05-28,3.8,30.7185,-114.312
2017-06-05,3.6,30.7652,-114.292
2017-06-06,3.1,30.8642,-114.185
2017-06-07,2.7,31.1903,-115.876
2017-06-11,3.6,31.363,-115.594
2017-06-11,3.5,31.3953,-115.543
2017-06-13,2.9,31.1743,-116.829
2017-06-16,2.5,30.6908,-116.304
2017-06-16,3.2,30.919,-115.3
2017-06-17,3.1,30.9527,-115.28
2017-06-17,3.1,30.7705,-114.452
2017-06-20,3.0,30.7222,-115.493
2017-06-20,2.7,31.4137,-115.512
2017-07-03,3.0,30.0027,-113.917
2017-07-04,3.5,30.9653,-116.648
2017-07-06,2.7,31.0772,-116.936
2017-07-07,2.5,31.089,-115.539
2017-07-10,2.5,31.0107,-115.757
2017-07-13,2.7,31.057,-115.565
2017-07-14,3.6,30.9962,-115.621
2017-07-15,2.8,31.0993,-115.52
2017-07-18,3.8,30.4578,-114.118
2017-07-18,2.9,31.4103,-115.456
2017-07-18,2.9,31.2405,-115.658
2017-07-20,2.6,31.0623,-114.749
2017-07-20,2.0,31.2217,-115.648
2017-07-20,2.2,31.1362,-115.566
2017-07-21,2.5,31.2945,-115.653
2017-07-22,2.9,30.8815,-114.252
2017-07-22,2.8,30.8205,-114.273
2017-07-24,2.6,30.1263,-114.367
2017-07-26,3.5,31.1293,-115.859
2017-07-27,2.4,30.9498,-115.505
2017-07-27,1.8,31.1188,-115.548
2017-07-28,3.3,30.8325,-114.126
2017-07-28,2.4,30.9903,-115.469
2017-07-28,3.6,30.8382,-114.157
2017-07-28,4.0,31.298,-115.425
2017-07-28,2.5,31.2977,-115.328
2017-07-28,2.5,31.353,-115.339
2017-07-28,2.8,31.2762,-115.453
2017-07-28,2.4,31.3503,-115.343
2017-07-28,2.8,31.351,-115.348
2017-07-30,3.0,30.877,-114.28
2017-07-30,2.8,30.8497,-114.396
2017-07-30,3.2,30.749,-114.316
2017-07-30,2.9,30.7855,-114.354
2017-07-31,2.9,30.818,-114.226
2017-08-01,3.3,31.1867,-116.933
2017-08-02,2.7,30.985,-115.476
2017-08-03,2.8,31.6088,-116.064
2017-08-04,3.5,30.8512,-115.71
2017-08-05,2.6,30.9143,-115.198
2017-08-05,3.4,30.6818,-114.174
2017-08-05,3.3,30.7998,-114.095
2017-08-05,3.2,31.3023,-116.76
2017-08-06,3.1,30.6945,-116.047
2017-08-07,3.0,31.191,-116.959
2017-08-10,2.8,30.9638,-115.542
2017-08-13,2.9,31.0275,-115.615
2017-08-14,3.7,30.0217,-113.913
2017-08-16,2.9,31.2325,-115.34
2017-08-17,2.8,31.2237,-115.339
2017-08-17,3.0,31.3,-115.306
2017-08-17,2.8,31.3292,-115.722
2017-08-17,3.1,31.5808,-115.958
2017-08-25,2.5,31.5483,-115.904
2017-08-30,2.8,31.6305,-116.018
2017-08-31,3.3,31.2477,-115.914
2017-09-03,4.2,30.7872,-114.886
2017-09-04,3.4,31.3407,-115.72
2017-09-04,3.8,31.367,-115.709
2017-09-04,3.9,30.7153,-114.116
2017-09-05,3.2,31.3537,-115.568
2017-09-06,3.6,31.31,-115.595
2017-09-06,3.4,31.3997,-115.711
2017-09-06,3.7,31.3408,-115.729
2017-09-08,3.1,31.0792,-115.523
2017-09-09,3.8,31.3552,-115.602
2017-09-11,3.4,31.3783,-115.588
2017-09-11,3.7,30.574,-117.077
2017-09-12,3.7,30.6317,-114.361
2017-09-12,3.6,30.6217,-114.556
2017-09-12,3.8,30.9462,-114.956
2017-09-14,3.7,30.8007,-115.582
2017-09-17,3.8,31.5282,-115.914
2017-09-17,3.5,31.1837,-115.32
2017-09-22,3.2,31.0785,-115.514
2017-09-22,3.6,31.3012,-115.59
2017-09-28,3.6,31.6223,-116.069
2017-09-28,3.2,31.2973,-115.396
2017-10-01,2.8,31.0812,-115.876
2017-10-06,2.8,31.4532,-115.988
2017-10-08,2.7,30.9228,-115.613
2017-10-10,3.0,31.5368,-116.039
2017-10-11,2.7,31.4098,-115.529
2017-10-13,2.3,31.2543,-115.649
2017-10-13,3.8,29.9423,-114.141
2017-10-16,4.0,30.8582,-114.352
2017-10-19,2.6,30.5622,-115.92
2017-10-20,2.8,31.118,-115.55
2017-10-20,2.6,31.192,-115.844
2017-10-21,2.6,30.99,-115.062
2017-10-22,2.3,31.0317,-115.701
2017-10-27,2.7,31.1547,-115.615
2017-10-27,3.4,31.0543,-116.779
2017-10-28,4.0,30.1163,-114.124
2017-10-31,3.9,30.0693,-113.908
2017-10-31,4.6,30.0337,-113.849
2017-11-01,3.4,31.1425,-115.676
2017-11-01,4.0,29.985,-113.917
2017-11-01,3.8,30.8775,-115.943
2017-11-02,3.3,31.1618,-115.637
2017-11-02,3.5,31.1635,-115.627
2017-11-03,3.6,31.2197,-115.845
2017-11-05,3.6,31.5507,-116.422
2017-11-05,3.0,31.089,-115.703
2017-11-08,3.8,31.7907,-116.472
2017-11-08,3.6,31.6117,-116.038
2017-11-09,3.9,30.0548,-114.48
2017-11-09,3.8,30.9465,-114.957
2017-11-11,3.4,31.077,-115.829
2017-11-12,3.5,31.3368,-115.76
2017-11-14,3.1,31.5782,-116.044
2017-11-14,3.9,30.7663,-114.221
2017-11-15,3.5,31.3282,-115.785
2017-11-17,3.3,31.2648,-115.758
2017-11-17,4.1,30.213,-114.181
2017-11-17,4.0,30.1552,-114.078
2017-11-20,4.3,29.9773,-113.941
2017-11-20,3.5,31.3507,-115.554
2017-11-23,3.4,31.3243,-115.66
2017-11-28,3.7,31.2987,-115.676
2017-12-01,3.0,30.4663,-116.425
2017-12-01,3.0,30.738,-116.292
2017-12-04,3.7,30.7772,-114.145
2017-12-06,2.5,31.1893,-115.872
2017-12-09,2.6,31.3375,-115.789
2017-12-10,2.6,31.14,-115.587
2017-12-11,2.7,31.1387,-115.603
2017-12-11,4.1,30.169,-113.897
2017-12-11,4.0,30.037,-113.875
2017-12-16,3.8,30.9052,-115.682
2017-12-20,3.6,29.8762,-114.276
2017-12-23,2.7,31.2588,-115.435
2017-12-25,2.6,31.1808,-115.669
2017-12-26,2.6,31.1565,-115.664
2017-12-26,2.6,31.156,-115.664
2018-01-02,2.8,31.359,-115.595
2018-01-04,3.0,29.9382,-113.982
2018-01-04,3.0,31.0592,-115.955
2018-01-05,2.9,30.5618,-114.039
2018-01-05,3.1,30.7218,-114.443
2018-01-05,2.8,31.0948,-115.636
2018-01-05,3.1,29.825,-114.379
2018-01-07,3.1,31.2992,-115.557
2018-01-07,3.5,31.4775,-115.963
2018-01-07,3.0,31.3393,-115.563
2018-01-08,2.8,31.3288,-115.585
2018-01-08,2.6,31.2602,-115.605
2018-01-08,2.5,31.1372,-115.852
2018-01-12,2.6,31.0848,-115.662
2018-01-16,2.7,31.137,-115.629
2018-01-16,3.1,31.045,-115.715
2018-01-17,2.7,30.6728,-114.285
2018-01-18,2.1,31.1712,-115.643
2018-01-21,4.5,30.1653,-114.244
2018-01-21,3.6,29.8395,-114.104
2018-01-21,3.8,30.0273,-114.153
2018-01-21,3.5,30.6882,-114.307
2018-01-22,2.3,31.1602,-115.558
2018-01-22,3.0,30.3227,-114.439
2018-01-23,2.7,29.3657,-114.998
2018-01-27,2.6,31.3008,-115.724
2018-01-27,3.8,30.7937,-114.153
2018-02-02,2.7,31.2307,-115.331
2018-02-03,2.6,31.1222,-115.623
2018-02-06,4.1,30.9535,-115.237
2018-02-06,3.0,30.0102,-114.237
2018-02-06,2.9,30.7055,-114.26
2018-02-06,2.9,30.4567,-115.656
2018-02-06,4.2,30.0052,-114.149
2018-02-06,3.0,30.0772,-114.13
2018-02-06,2.7,29.9982,-114.217
2018-02-07,2.9,30.0698,-114.201
2018-02-11,2.8,31.5778,-116.099
2018-02-13,2.6,31.1538,-115.628
2018-02-14,2.5,30.937,-114.988
2018-02-14,2.9,30.9678,-114.981
2018-02-14,2.8,30.1958,-114.344
2018-02-16,2.8,30.9848,-115.638
2018-02-16,2.7,31.1563,-116.648
2018-02-17,2.7,31.4537,-115.806
2018-02-17,2.6,30.6357,-115.725
2018-02-18,3.7,30.1722,-114.548
2018-02-20,2.6,31.4082,-115.617
2018-02-22,2.7,31.4005,-115.647
2018-02-23,2.8,31.1648,-115.479
2018-02-27,2.5,31.7495,-116.407
2018-02-27,2.4,31.288,-115.775
2018-03-04,3.5,31.101,-115.534
2018-03-04,3.5,31.1432,-115.634
2018-03-06,3.5,31.1487,-115.64
2018-03-09,2.9,30.4502,-114.179
2018-03-09,3.3,31.499,-115.775
2018-03-12,3.5,31.5762,-116.0
2018-03-13,3.3,31.1978,-115.387
2018-03-14,3.4,31.3382,-115.706
2018-03-15,3.4,31.2183,-115.834
2018-03-15,3.2,31.0437,-115.689
2018-03-17,3.7,31.265,-115.766
2018-03-18,3.8,31.4242,-115.834
2018-03-18,3.8,31.143,-115.612
2018-03-19,3.3,31.1612,-115.626
2018-03-19,3.6,30.8752,-114.215
2018-03-20,3.7,30.7482,-114.25
2018-03-21,3.6,31.0197,-115.635
2018-03-21,3.4,31.4328,-115.504
2018-03-23,3.5,30.99,-115.665
2018-03-29,3.1,31.1348,-115.603
2018-03-29,3.3,31.5722,-115.955
2018-03-31,3.5,30.7078,-114.527
2018-03-31,4.0,30.7082,-114.481
2018-04-02,2.4,31.3372,-115.57
2018-04-04,2.3,31.2738,-115.61
2018-04-04,2.5,31.2842,-115.805
2018-04-06,2.4,31.2207,-115.779
2018-04-10,4.0,30.586,-114.063
2018-04-10,3.8,30.3662,-114.094
2018-04-11,2.9,30.8033,-114.139
2018-04-14,2.5,31.4318,-116.159
2018-04-15,3.2,31.1047,-115.44
2018-04-15,3.8,29.806,-114.145
2018-04-18,2.6,31.1133,-115.822
2018-04-26,3.6,30.9785,-115.667
2018-04-26,2.7,31.2863,-116.221
2018-04-27,3.4,30.9493,-115.768
2018-04-29,2.7,31.1593,-115.604
2018-04-29,2.8,31.0238,-115.355
2018-04-29,4.2,31.028,-115.712
2018-04-29,2.5,31.0583,-115.685
2018-05-01,3.2,31.4325,-115.639
2018-05-02,2.8,31.1652,-115.629
2018-05-03,2.6,31.3303,-115.634
2018-05-04,2.5,31.343,-115.564
2018-05-04,2.5,31.3138,-115.618
2018-05-07,2.8,31.1567,-115.604
2018-05-09,2.8,31.2532,-115.459
2018-05-10,2.5,31.1595,-115.643
2018-05-10,2.6,31.1622,-115.588
2018-05-11,2.8,31.1288,-115.592
2018-05-11,2.7,30.944,-115.556
2018-05-12,3.0,31.7267,-116.376
2018-05-14,2.5,31.1735,-115.58
2018-05-16,3.4,30.5865,-114.508
2018-05-16,2.5,31.4087,-115.739
2018-05-20,3.6,31.3015,-115.434
2018-05-26,2.4,30.9898,-115.561
2018-05-28,3.0,31.1473,-115.629
2018-05-29,2.8,31.4922,-115.726
2018-06-02,3.6,31.0785,-115.41
2018-06-06,3.6,31.4415,-115.688
2018-06-08,2.8,30.398,-114.131
2018-06-10,3.4,31.2778,-116.062
2018-06-11,3.1,31.4592,-115.841
2018-06-15,2.3,31.3378,-115.301
2018-06-17,3.0,30.2228,-114.729
2018-06-18,3.3,29.936,-113.998
2018-06-20,4.0,30.5102,-114.092
2018-06-20,3.8,30.898,-114.331
2018-06-20,3.7,30.4868,-114.143
2018-06-20,3.9,30.661,-114.285
2018-06-20,3.7,30.5817,-114.245
2018-06-20,3.8,30.3425,-114.195
2018-06-20,3.6,30.7415,-114.252
2018-06-20,3.6,30.692,-114.307
2018-06-20,3.9,30.6122,-114.27
2018-06-20,4.0,30.6623,-114.321
2018-06-20,3.7,30.5935,-114.251
2018-06-20,3.6,30.6582,-114.39
2018-06-20,3.1,30.5115,-114.129
2018-06-20,3.8,30.4863,-114.196
2018-06-20,3.8,30.5352,-114.238
2018-06-22,3.9,31.2805,-115.651
2018-06-25,3.3,31.3912,-115.578
2018-06-25,3.6,31.4542,-115.848
2018-06-27,4.2,30.484,-114.017
2018-06-28,2.9,30.5952,-114.082
2018-06-28,3.2,30.4973,-114.145
2018-06-28,3.6,30.5968,-114.034
2018-06-28,3.2,31.156,-115.869
2018-07-08,3.5,31.39,-116.249
2018-07-08,3.7,30.5587,-114.159
2018-07-09,3.3,31.4023,-115.834
2018-07-12,3.0,31.2513,-115.881
2018-07-14,3.3,31.1682,-115.626
2018-07-26,3.6,31.4825,-115.723
2018-07-27,3.7,30.8023,-114.282
2018-07-27,4.2,30.6913,-114.354
2018-07-28,3.9,30.9128,-114.374
2018-07-28,3.9,30.795,-114.405
2018-07-30,3.5,31.3737,-115.741
2018-07-31,4.0,30.0398,-114.116
2018-08-04,3.0,30.7263,-115.129
2018-08-06,2.8,31.273,-115.82
2018-08-06,4.0,30.1525,-114.048
2018-08-06,4.3,30.32,-114.008
2018-08-08,2.3,31.4847,-115.636
2018-08-13,3.0,31.231,-116.363
2018-08-14,2.9,31.6283,-116.234
2018-08-30,2.7,31.2155,-115.51
2018-09-03,3.8,30.9505,-115.553
2018-09-20,3.9,30.274,-114.444
2018-09-26,3.6,30.9673,-115.546
2018-10-03,3.7,31.1213,-115.664
2018-10-05,3.3,31.1573,-115.349
2018-10-05,3.5,31.1822,-115.353
2018-10-08,3.2,31.3563,-115.516
2018-10-14,3.4,31.1203,-115.926
2018-10-15,3.3,31.0423,-115.61
2018-10-19,4.1,30.2145,-114.122
2018-10-22,3.4,31.6122,-115.977
2018-10-26,3.5,31.4743,-115.855
2018-10-29,3.9,30.184,-115.505
2018-10-31,3.5,31.158,-115.604
2018-11-04,3.1,30.215,-114.252
2018-11-28,2.4,31.386,-115.553
2018-12-01,2.9,31.422,-115.504
2018-12-02,2.5,29.7483,-114.519
2018-12-03,2.5,31.4038,-115.726
2018-12-06,2.9,31.583,-116.016
2018-12-08,3.0,30.641,-114.244
2018-12-09,2.6,31.1343,-115.548
2018-12-10,2.3,31.3557,-115.487
2018-12-13,2.9,30.6878,-114.472
2018-12-14,2.7,30.6965,-114.541
2018-12-16,2.2,31.0998,-115.289
2018-12-17,2.1,31.1848,-115.663
2018-12-17,2.3,31.4155,-115.791
2018-12-20,2.5,31.5585,-116.852
2018-12-21,3.3,30.786,-114.391
2018-12-22,2.2,31.1585,-115.63
2018-12-22,2.2,30.9965,-115.914
2018-12-22,2.4,31.221,-115.575
2018-12-24,3.4,31.5138,-116.848
2018-12-26,4.0,28.8445,-115.875
2018-12-28,2.6,30.8122,-114.13
2018-12-28,2.3,30.817,-115.346
2018-12-29,2.6,31.137,-115.6
2018-12-30,2.2,31.3112,-115.632
2019-01-02,3.5,31.1575,-115.544
2019-01-03,3.5,31.3547,-115.704
2019-01-04,3.8,30.4653,-114.303
2019-01-04,3.8,30.5463,-114.186
2019-01-05,3.4,31.4518,-115.569
2019-01-05,3.0,30.2497,-114.262
2019-01-06,3.4,31.1298,-117.002
2019-01-06,3.5,29.5843,-114.702
2019-01-06,3.6,31.5818,-115.943
2019-01-07,3.6,31.028,-115.284
2019-01-08,4.1,31.0493,-116.489
2019-01-09,3.5,31.1387,-116.354
2019-01-13,3.4,31.5883,-115.913
2019-01-16,3.5,31.114,-115.634
2019-01-16,4.3,29.6592,-114.006
2019-01-16,3.3,31.1568,-115.61
2019-01-17,5.3,29.621,-113.975
2019-01-17,4.1,29.6762,-114.014
2019-01-17,4.0,29.6515,-114.007
2019-01-17,4.1,29.6667,-114.014
2019-01-17,4.0,29.6727,-114.014
2019-01-17,3.4,29.6298,-114.167
2019-01-17,4.1,29.68,-114.056
2019-01-17,3.8,29.6957,-114.117
2019-01-17,4.0,29.6988,-114.006
2019-01-17,4.0,29.5998,-114.037
2019-01-17,4.0,29.6475,-114.05
2019-01-17,3.8,29.6168,-114.087
2019-01-17,4.2,29.5975,-114.036
2019-01-17,4.0,29.5937,-114.037
2019-01-17,4.0,29.6,-114.132
2019-01-17,3.9,29.6302,-114.077
2019-01-17,4.2,29.7055,-113.961
2019-01-17,3.3,29.6475,-114.068
2019-01-17,3.2,29.677,-114.09
2019-01-17,3.9,29.6002,-114.024
2019-01-17,3.8,29.6088,-114.127
2019-01-20,3.7,31.2185,-115.292
2019-01-21,3.5,31.3593,-115.597
2019-01-22,3.9,29.6877,-114.006
2019-01-23,3.8,29.7302,-114.164
2019-01-24,3.4,31.1275,-115.558
2019-01-25,3.8,31.0133,-116.057
2019-01-25,3.6,31.5443,-115.867
2019-01-25,3.5,31.1658,-115.633
2019-01-25,3.5,31.4025,-115.515
2019-01-27,3.5,31.5955,-115.962
