Fecha,Magnitud,Latitud,Longitud
2018-04-04,2.4,32.2768,-116.579
2018-06-11,3.5,31.9532,-116.644
2018-06-20,2.6,32.2685,-116.427
2018-06-22,3.5,32.284,-116.589
2018-09-24,3.7,32.2768,-116.592
2018-09-25,3.6,32.4765,-116.343
2018-12-15,2.1,32.3575,-116.75
2018-12-23,2.2,32.2313,-116.739
2018-12-27,2.5,32.286,-116.508
2019-01-16,3.2,32.2133,-116.385
2019-01-19,3.4,32.128,-116.883
2019-03-12,3.7,32.3625,-116.707
2019-03-31,3.5,32.2642,-116.578
2019-06-06,3.5,32.2865,-116.586
2019-07-05,2.7,32.4458,-116.186
2019-07-09,3.5,32.0825,-116.501
2019-07-13,2.9,32.5767,-116.214
2019-08-26,3.6,32.5635,-116.061
2019-09-08,3.7,32.1788,-116.655
2019-09-09,3.4,32.4718,-116.332
2019-09-23,3.6,32.1928,-117.235
2019-12-13,3.5,32.2055,-116.697
2020-01-12,3.3,32.4147,-116.358
2020-02-17,3.3,31.9685,-116.661
2020-03-09,3.3,32.4313,-116.159
2020-04-10,4.0,32.3972,-116.435
2020-04-13,3.4,32.407,-116.824
2020-04-27,3.6,32.3468,-117.347
2020-05-26,3.6,32.177,-116.826
2020-06-09,3.5,32.1303,-117.185
2020-07-07,3.4,32.2828,-116.593
2020-07-11,3.0,32.0547,-116.693
2020-07-15,3.3,32.2213,-116.716
2020-07-17,3.1,32.2238,-116.361
2020-07-26,3.8,30.907,-118.077
2020-08-17,3.4,32.2447,-116.809
2020-09-15,3.8,31.9332,-117.286
2020-09-16,3.2,32.3425,-116.752
2020-09-25,3.4,32.2132,-116.885
2020-09-27,3.2,32.2568,-116.917
2020-09-27,3.7,32.2263,-116.951
2020-09-28,3.5,32.2267,-116.987
2020-11-29,3.5,31.875,-116.943
2020-12-02,3.8,32.321,-116.916
2020-12-04,3.7,32.04,-116.938
2020-12-07,3.3,32.1025,-116.895
2020-12-16,3.6,32.096,-116.857
2021-01-03,3.7,31.692,-117.079
2021-01-13,3.3,32.2683,-116.819
2021-02-04,3.1,32.137,-116.546
2021-02-05,3.0,32.191,-116.575
2021-02-22,3.6,32.0768,-116.976
2021-04-06,3.6,32.2135,-117.581
2021-04-10,3.5,32.088,-116.491
2021-04-14,3.6,32.358,-117.393
2021-04-22,3.8,32.3507,-117.302
2021-05-20,3.6,32.2313,-116.765
2021-05-30,3.5,31.8118,-117.185
2021-05-31,3.5,32.231,-116.546
2021-06-11,3.5,32.1885,-116.706
2021-07-23,3.2,32.4905,-116.374
2021-07-23,3.8,31.5988,-117.2
2021-07-27,3.0,32.7125,-117.074
2021-08-06,3.8,32.3132,-116.833
2021-08-10,3.1,32.3852,-116.328
2021-08-15,3.8,32.267,-116.48
2021-08-26,3.4,32.108,-116.6
2021-08-27,3.6,31.7562,-116.861
2021-08-31,3.4,32.0182,-116.708
2021-08-31,3.5,32.2037,-117.033
2021-09-05,3.2,32.2043,-116.774
2021-09-09,3.3,32.3382,-116.256
2021-09-11,3.5,32.3033,-116.441
2021-09-28,3.6,31.9857,-116.677
2021-09-30,3.6,38.0923,-119.239
2021-10-06,3.4,31.9328,-117.085
2021-10-11,3.5,32.1147,-116.786
2021-10-22,3.9,32.0785,-117.336
2021-11-04,3.4,32.2168,-116.745
2021-11-07,3.5,32.1707,-116.851
2021-11-14,3.9,32.012,-117.231
2021-11-17,3.8,31.9272,-117.027
2021-11-28,3.8,32.2282,-116.812
2021-11-29,3.4,32.2908,-116.793
2021-12-16,3.4,32.5035,-116.59
2022-01-17,3.3,32.2055,-116.631
2022-02-03,3.9,31.941,-117.19
2022-02-06,3.4,32.1948,-116.467
2022-02-18,3.2,32.2665,-116.566
2022-03-06,3.9,31.6823,-117.16
2022-03-15,3.5,32.5997,-116.296
2022-03-23,3.4,32.2342,-116.547
2022-04-07,3.4,32.2725,-116.742
2022-04-14,4.5,31.9478,-117.055
